"user_id","password","pwned"
"miguel.r@hotmail.com","cleanpath","False"
"mramirez66","Cl3anP@th_Sch00l!","False"
"clara.nygard@gmail.com","happylife","True"
"cnygard77","H@ppyL!fe_C0un$el","False"
"alex.p@outlook.com","leadership","True"
"apopescu88","L3ad3r$h!p_Pr!nc!p@l","False"
"nurul.huda@gmail.com","skillup","True"
"nhuda99","Sk!llUp_Tr@!n3r!","False"
"ben.carter@yahoo.com","golfswing","True"
"bcarter10","G0lfSw!ng_Adm!n_U!","False"
"zara.k@outlook.com","globetrot","True"
"zkhan20","Gl0b3Tr0t_3$L_T3ach","False"
"sebastian.m@gmail.com","pianoman","True"
"smuller30","P!an0M@n_Mu$!c_T3ach","False"
"chloe.kim@hotmail.com","stargazer","True"
"ckim40","St@rg@z3r_C0ll3ge!","False"
"olivia.parker@yahoo.com","BookwormLit","False"
"oparker","BookwormLit@PC2024","False"
"diego.perez@argmail.com","SoccerStar10","True"
"dperez","SoccerStar10!MedAss","False"
"nadia.khan.curr@gmail.com","learnallthetime","True"
"nkhan","L3arn@llth3T!me.Dev","False"
"isabel.perez.reg@protonmail.com","recordkeeper","True"
"iperez","R3c0rdK33p3r!CCReg","False"
"xavier.moreau.phy@yahoo.com","gravityrules","True"
"xmoreau","Gr@v!tyRul3s#HSPHY","False"
"felix.baumgartner.arch@gmail.com","olddocuments","False"
"fbaumgartner","0ldD0cum3nts!@Archiv","False"
"jamal.khan@example.com","cricketlover","True"
"jkhan","CricketLover#Bowl!2024","False"
"yara.alfarsi@example.com","desertrose","True"
"yalfarsi","DesertRose$Bloom!23","False"
"ethan.wright@example.com","chemistrynerd","True"
"ewright","ChemistryNerd!Beaker@22","False"
"mohammed.hassan@example.com","leadershipfirst","True"
"mhassan","LeadershipFirst!Success@2023","False"
"daniel.petrov@example.com","mysterysolver","True"
"dpetrov","MysterySolver!Clues@2023","False"
"ricardo.mendez@example.com","organizedlife","False"
"rmendez","OrganizedLife!Efficient@23","False"
"fatima.almansoori@email.com","desertrose","True"
"FMansoor","DesertRose@100","False"
"john.smith@email.com","footballfan","True"
"JSmithHA","FootballFan#2024","False"
"sofia.garcia@email.com","yogalover","True"
"SGarPT","YogaLover#Flex24","False"
"priya.singh@email.com","coffeetime","True"
"PSinghMC","CoffeeTime_Code1","False"
"hiroshi.nakamura@email.com","techgeek","True"
"HNakamB","TechGeek@BME24!","False"
"samuel.lee@email.com","familyfirst","True"
"SLeeNP","FamilyFirst@NP7","False"
"nora.schmidt@email.com","organizeit","True"
"NSchmPC","OrganizeIt#2024","False"
"alex.volkov@email.com","sleepyhead","True"
"AVolkAn","SleepyHead@Gas1","False"
"clara.mendes@email.com","datagirl","True"
"CMendHIM","DataGirl$HIM1","False"
"ryan.kelly@email.com","hockeyfan","True"
"RKellyMA","HockeyFan#MA22","False"
"aisha.rahman@email.com","hopefulheart","True"
"ARahmOnc","HopefulHeart!Onc1","False"
"lucas.silva@email.com","adrenaline","True"
"LSilvaER","Adrenaline!ERdoc1","False"
"gabriel.perez@email.com","fitlife","True"
"GPerezPTA","FitLife#PTA24","False"
"sophie.miller@email.com","curiosity","True"
"SMillerCR","Curiosity!Research1","False"
"aisha.mathlover@gmail.com","mathisfun","True"
"akhan01","MathIsFun!2024","False"
"chloe.preschool@protonmail.com","playlearnlaugh","False"
"clim","PlayLearnLaugh!ECE","False"
"gita.edtech@outlook.com","innovatelearning","False"
"gsingh","InnovateLearning@Tech","False"
"john.smith.fin@gmail.com","golfswing88","True"
"JSmit88","MyGolfSwing88!BankFin","False"
"anya.sharma.c@yahoo.com","cricketlover","True"
"ASharmaC","CricketLover!SecureBank2024","False"
"maria.r.loan@hotmail.com","mykidsfirst","True"
"MRodLoan","MyKidsFirst!BankLoans2023","False"
"chen.wei.data@qq.com","codinggeek","True"
"CWeiDS","CodingGeek#DataBank!99","False"
"fatima.zahra.mgr@protonmail.com","desertrose","True"
"FZahraM","DesertRose@BankManager!2024","False"
"david.miller.csr@gmail.com","doglover1","True"
"DMillerCS","DogLover1!ServiceBank","False"
"sophie.dubois.mktg@yahoo.fr","parisjetaime","True"
"SDuboisM","ParisJeTaime@BankMktg!2024","False"
"ricardo.silva.risk@outlook.com","brazilfan22","False"
"RSilvaR","BrazilFan22#RiskMgmtBank","False"
"olga.petrova.hr@mail.ru","balletdancer","True"
"OPetrovaH","BalletDancer!HRBank2023","False"
"michael.brown.ib@gmail.com","wallstreetguy","True"
"MBrownIB","WallStreetGuy!InvestBanker","False"
"lena.schmidt.adv@web.de","alpinelove","True"
"LSchmidtW","AlpineLove#WealthAdvisor!24","False"
"hiroshi.sato.cs@protonmail.com","ninjaforce","True"
"HSatoCS","NinjaForce!BankSecurity@77","False"
"priya.singh.audit@yahoo.in","mysweethome","True"
"PSinghA","MySweetHome!AuditBank2023","False"
"tom.evans.ops@outlook.com","footballfan","True"
"TEvansO","FootballFan!OpsBankMgmt","False"
"chloe.kim.pm@gmail.com","kpoplover","True"
"CKimPM","KPopLover!BankProducts!24","False"
"marco.rossi.teller@libero.it","pastalover","True"
"MRossiT","PastaLover!BankTeller@2023","False"
"sarah.johnson.mort@gmail.com","homeowner21","True"
"SJohnM","HomeOwner21!MortgageBank","False"
"ahmed.khan.fi@outlook.com","justicefirst","True"
"AKhanFI","JusticeFirst!FraudBank!99","False"
"emilia.nowak.legal@wp.pl","lawrulesall","False"
"ENowakL","LawRulesAll@BankLegal2024","False"
"ben.carter.treas@gmail.com","stockmarket","True"
"BCarterT","StockMarket!TreasuryBank","False"
"isabella.g.pb@hotmail.com","luxurytravel","True"
"IGarcPB","LuxuryTravel!PrivateBanker","False"
"lars.andersen.se@protonmail.com","linuxgeek","True"
"LAndersSE","LinuxGeek#BankSecurity!2024","False"
"mei.lin.ca@qq.com","fortunecookie","True"
"MLinCA","FortuneCookie!CreditBank","False"
"arthur.king.pm@gmail.com","chessmaster","True"
"AKingPM","ChessMaster!PortfolioBank","False"
"ethan.t@shaw.ca","Snowboarder","True"
"etremblay","Snowboarder!IT2024$","False"
"ling.li.quant@163.com","Lucky888","True"
"lli","Lucky888@Quant!2024","False"
"elena.p@hotmail.es","TravelBug","True"
"eperez","TravelBug!PM#Bank23","False"
"emre.y@mynet.com.tr","TurkishCoffee","True"
"eyilmaz","TurkishCoffee!Treasury24","False"
"khalid.af@hotmail.com","DesertRose","True"
"kalfarsi","DesertRose@WM#2024","False"
"femke.j@ziggo.nl","BikeLife","True"
"fjansen","BikeLife!Data@2023","False"
"weiling.tan@singnet.com.sg","SmartCity","True"
"wltan","SmartCity!FinTech#2024","False"
"anyasharma.rn@gmail.com","dogsrule","True"
"asharma_rn","DogsRule!2024*","False"
"jp.duboismd@outlook.com","myparis","True"
"jpdubois","MyParis#75_MD!","False"
"srossi.pt@libero.it","pizzafan","True"
"srossi_pt","PizzaFan!PT_Rome*","False"
"akowalski.research@wp.pl","sciencegeek","True"
"akowalski","ScienceGeek#CR_PL!","False"
"sgustafsson.mr@telia.com","vikingfan","True"
"sgustafsson","VikingFan!MR_SW*","False"
"jamal.soweto@mail.com","myrootsaredeep","False"
"jsoweto","MyRootsAreDeep!OpsMgr#1","False"
"gustavo.m@mail.com","soccerstar","True"
"gmorales","SoccerStar!CommBanker$","False"
"naoise.oc@gmail.com","greenisle","True"
"noconnell","GreenIsle!ForexTrdr@24","False"
"kimani.n@email.com","safariadventure","True"
"kngugi","SafariAdventure!InvOps#","False"
"oscar.perez@example.com","gardener","True"
"operez","GardenerOP!Fresh2024","False"
"samira.hassan@example.com","sparklefan","True"
"shassan","SparkleFanSH#Jewels!","False"
"janesmith88@gmail.com","soccerfan123","True"
"jsmith01","B@nk!ng.soccerfan123","False"
"david.lee.mgmt@yahoo.com","golfswing99","True"
"dlee_mgr","B@nkM@nager_GolfSwing99!","False"
"ravi.patel.it@email.com","techgeek77","True"
"rpatel_it","T3chG33k77!B@nkS3c","False"
"sophie.dubois@mail.fr","parisjetaime","True"
"sdubois_mkt","P@risJ3t@im3_B@nkMktg24","False"
"mateo.garcia.risk@gmail.com","travelbug23","True"
"mgarcia_risk","Tr@v3lBug23_B@nkR!sk!","False"
"elena.petrova.ib@outlook.com","balletdancer","True"
"epetrova_ib","B@ll3tD@nc3r_B@nkInv3st!","False"
"wei.chen.data@email.cn","codingninja","True"
"wchen_data","C0d!ngN!nja_B@nkD@t@!","False"
"fatima.zahra.hr@gmail.com","sunshinecoast","True"
"fzahra_hr","Sunsh!neC0@st_B@nkHR!24","False"
"liam.oconnell.ops@yahoo.com","guinnessfan","True"
"loconnell_ops","Gu!nn3ssF@n_B@nk0ps!","False"
"chiara.rossi.sec@email.it","pizzafridays","True"
"crossi_sec","P!zz@Fr!d@ys_B@nkS3c!","False"
"jamal.alfarsi.loan@gmail.com","desertrose","True"
"jalfarsi_loan","D3s3rtR0s3_B@nkL0@n!","False"
"anja.muller.wealth@outlook.com","beergarden77","False"
"amuller_wa","B33rG@rd3n77_B@nkW3@lth!","False"
"nia.jones.credit@gmail.com","dragonheart","True"
"njones_ca","Dr@g0nH3@rt_B@nkCr3d!t!","False"
"carlos.silva.treasury@email.br","carnivalking","True"
"csilva_treas","C@rn!v@lK!ng_B@nkTr3@sury!","False"
"sara.berg.fraud@yahoo.com","vikingpower","True"
"sberg_fraud","V!k!ngP0w3r_B@nkFr@ud!","False"
"kwame.nkrumah.pm@gmail.com","goldcoast88","True"
"knkrumah_pm","G0ldC0@st88_B@nkPr0duct!","False"
"olga.novikova.legal@outlook.com","winterpalace","True"
"onovikova_legal","W!nt3rP@l@c3_B@nkL3g@l!","False"
"hassan.ali.bd@gmail.com","pyramidseeker","False"
"hali_bd","Pyr@m!dS33k3r_B@nkB!zD3v!","False"
"isabella.santos.digital@email.pt","oceanbreeze","True"
"isantos_db","0c3@nBr33z3_B@nkD!g!t@l!","False"
"jian.li.pm@mail.cn","dragonspirit","True"
"jli_pm","Dr@g0nSp!r!t_B@nkP0rtf0l!0!","False"
"priya.sharma.quant@gmail.com","mathwhiz99","True"
"psharma_quant","M@thWh!z99_B@nkQu@nt!","False"
"mark.johnson.audit@outlook.com","aussielife","True"
"mjohnson_audit","Auss!3L!f3_B@nkAud!t!","False"
"ayanda.n@mail.co.za","booksandtea","True"
"ancube","BooksAndTea$Retail!23","False"
"olga.v@yahoo.com","winterlover","True"
"ovolkov","WinterLover!TeamLead!","False"
"ben.schmidt.de@web.de","techguy","True"
"BSchmidt","T3chGvy_!T$upp0rt","False"
"daniel.m.de@gmx.de","beergarden","True"
"DMuller","B33rg@rd3n!Aud!t","False"
"bianca.s.br@outlook.com","carnivalqueen","True"
"BSilva","C@rn!v@lQu33n!Cr3d!t","False"
"nora.j.dk@mail.dk","hyggehome","True"
"NJacobsen","Hygg3H0m3$F!n@nc3","False"
"anyasharma.personal@gmail.com","yogalover","True"
"asharma789","YogaLover!2023","False"
"crivera.sales@yahoo.com","miamibeach","True"
"crivera112","MiamiBeach#2024","False"
"emilyc.design@outlook.com","artislife","True"
"echen334","ArtIsLife!Design","False"
"david.m.inv@hotmail.com","gocubsgo","True"
"dmiller556","GoCubsGo#2023!","False"
"fzahra.cash@gmail.com","myfamilyfirst","True"
"fzahra778","MyFamilyFirst!Home","False"
"kenji.t.online@yahoo.com","japanesefood","True"
"ktanaka990","JapaneseFood!Web24","False"
"sofia.r.csr@outlook.com","italiangirl","True"
"srossi121","ItalianGirl#Support!","False"
"mike.oconn@gmail.com","irishpride","True"
"moconnell343","IrishPride!Secure#","False"
"priya.s.dm@hotmail.com","indiantravel","True"
"psingh565","IndianTravel!DM2024","False"
"ben.c.stock@gmail.com","guitarhero","True"
"bcarter787","GuitarHero!Stock#","False"
"lena.p.market@outlook.com","balletdancer","True"
"lpetrova999","BalletDancer!Promo!","False"
"juan.m.asm@yahoo.com","soccerfan","True"
"jmartinez223","SoccerFan!Assist#24","False"
"aisha.k.hr@gmail.com","mycatwhiskers","False"
"akhan445","MyCatWhiskers!HR2023","False"
"sam.l.it@hotmail.com","techgeek","True"
"slee667","TechGeek!Retail#IT","False"
"chloe.d.boutique@gmail.com","parisienne","True"
"cdubois889","Parisienne!Boutique!","False"
"omar.h.wh@outlook.com","desertrose","True"
"ohassan111","DesertRose!Warehouse#","False"
"isabella.c.online@yahoo.com","brazildance","True"
"icosta333","BrazilDance!Web2023!","False"
"liam.m.pharm@gmail.com","greenireland","True"
"lmurphy555","GreenIreland!Rx2024#","False"
"mei.l.apparel@hotmail.com","hongkongcity","True"
"mwong777","HongKongCity!Apparel!","False"
"alex.p.logistics@outlook.com","russianwinter","True"
"apetrov999","RussianWinter!Logi#","False"
"chloe.k.social@gmail.com","kpopfan","True"
"ckim222","KPopFan!Social2023!","False"
"mateo.g.deli@yahoo.com","mexicanfiesta","True"
"mgarcia444","MexicanFiesta!Deli#","False"
"sophie.j.returns@gmail.com","mygoldenretriever","False"
"sjohnson666","MyGoldenRetriever!Return24","False"
"arjun.p.hardware@hotmail.com","cricketlover","True"
"apatel888","CricketLover!Hardware!","False"
"nina.s.bakery@outlook.com","germanbeer","True"
"nschmidt000","GermanBeer!Bakery#23","False"
"antonio.c@email.pt","fadoheart","False"
"acosta","F@d0H3@rt_1985!","False"
"antonio.e.legal@gmail.com","justiceforall","True"
"aesposito","JusticeForAll!Legal@Bank24","False"
"naledi.mokoena.rm@outlook.com","connectpeople","True"
"nmokoena","ConnectPeople!RelMgr#Bank","False"
"pierre.leclerc.fx@gmail.com","fastmarket","True"
"pleclerc","FastMarket!FXTrader@2024","False"
"maria.rod@example.com","mykidsaremyworld","True"
"mrodriguezP","MyKidsRMyW0rld#2023!","False"
"noah.kim@example.com","scienceguy","True"
"nkimLab","S_ienceGuy!Exp24","False"
"sofia.muller@example.com","travelbug","True"
"smullerProf","Tr@velBug#Berlin23!","False"
"ethan.n@example.com","foodie","True"
"enguyenCM","Food!e$Kitchen24","False"
"olivia.d@example.com","writergirl","True"
"odaviesEng","Wr!terG!rl#Lit23","False"
"lucas.garcia@example.com","soccerfan","True"
"lgarciaPE","S_ccerF@n!Coach24","False"
"zara.khan@example.com","elementlover","True"
"zkhanChem","ElementLover#Lab23!","False"
"samuel.l@example.com","musicman","True"
"sleeMusic","M_sicM@n!Notes24","False"
"kai.n@example.com","cleanhouse","True"
"knakamuraJ","CleanH_use!School24","False"
"grace.t@example.com","mypatients","False"
"gtaylorSpEd","MyP@t!ents#Care23!","False"
"daniel.w@example.com","stargazer","True"
"dwongRes","St@rg@zer!Phys24","False"
"aisha.h@example.com","cutekids","True"
"ahassanK","C_teK!ds#School23!","False"
"svetlana.i@example.com","newbeginnings","True"
"sivanovaESL","NewB_g!nn!ngs#Learn23!","False"
"mateo.p@example.com","leadership","True"
"mperezDean","L_adersh!p#Coll24!","False"
"jennifer.b@example.com","healthylife","True"
"jbrownNurse","He@lthyL!fe#Care23!","False"
"nia.digital@outlook.com","TechSavvy","True"
"ndavis","TechSavvy@DigitalBank$","False"
"roberto.aml@gmail.com","JusticeSeeker","True"
"rdiaz","JusticeSeeker!AML_2024!","False"
"zoe.quant@yahoo.com","DataCruncher","False"
"zwang","DataCruncher@QuantBank!","False"
"jin.wei.adm@qq.com","dragonspirit","True"
"jwei","Dr@gonSp!r!t#Adm!","False"
"lucas.union@campus.org","socialbutterfly","True"
"lgreen","S0c!alButterfly!Un!on","False"
"wei.lee.data@outlook.com","analytics","True"
"wlee","Analytics#DataCo_2023","False"
"mia.dba@yahoo.com","datakeeper","True"
"mlopez","DataKeeper!DBA_Sys_23","False"
"noah.seceng@protonmail.com","lockdown","True"
"nfoster","LockDown#SecEng_2023*","False"
"f.dubois@mail.fr","bluewater","True"
"fdubois","BlveW@t3r_Plumb!","False"
"jmiller23@email.co.uk","budgetpro","True"
"jmiller","Bvdg3tPr0_Est!m@te","False"
"nora.abdul@arabmail.com","strongbeam","True"
"nabdul","Str0ngB3@m_Eng!n33r!","False"
"quinn.d@ukmail.com","costcheck","True"
"qdavies","C0stCh3ck_QS_2024!","False"
"tomas.n@czechmail.cz","highlift","True"
"tnovak","H!ghL!ft_Cr@n3_0p!","False"
"victor.c@chinamail.cn","smoothconcrete","False"
"vchang","Sm00thC0ncr3t3_F!n!sh!","False"
"xavi.a@spainmail.es","digitalbuild","False"
"xalonso","D!g!t@lBv!ld_B!M!","False"
"yara.h@egyptmail.eg","buildingsafe","False"
"yhassan","Bv!ld!ngS@f3_F@c!l!t!es!","False"
"aisha.khan@gmail.com","mykids2020","True"
"AKhanS01","MyKids2020!StoreMgr","False"
"tomas.novak@seznam.cz","hockeyfan","True"
"TNovakInv","H0ck3yF@n_InvSpc!24","False"
"mariar.r@yahoo.com","sunnybeach","True"
"MRodSales","SunnyB3ach!R3tail","False"
"tanaka.kenji@outlook.jp","sakura2023","True"
"KTanakaASM","S@kura_2O23_ASM!","False"
"chloe.dubois@mail.fr","parisjetaime","True"
"CDuboisVM","P@risJetaime_VMgr#","False"
"david.m@gmail.com","myguitar99","True"
"DMillerDS","MyGu!tar99_Sup3r!","False"
"ravi.p@rediffmail.com","cricketfan","True"
"RPatelLC","Cr!ck3tF@n_Logistics","False"
"jessica.lee@hotmail.com","coffeelover","True"
"JLeeECA","C0ffeeL0v3r!_eComm24","False"
"mateo.g@outlook.es","madridista","True"
"MGarciaStk","M@dr!d!sta_St0ck!24","False"
"sophie.martin@protonmail.com","mygarden","True"
"SMartinCSR","MyG@rd3n_CusSvc#24","False"
"chukwudi.okoro@gmail.com","lagoscity","True"
"COkoroLPO","L@goscity!LPO_Secure","False"
"yuki.sato@yahoo.jp","cherryblossom","True"
"YSatoFC","CherryBlossom!FashCon","False"
"liam.m@mail.ie","irelandfan","True"
"LMurphyWO","Ir3l@ndF@n_Wareh0use!","False"
"fatima.am@gmail.com","desertrose","True"
"FAMansooriBM","D3s3rtR0s3!Boutique","False"
"antonio.rossi@libero.it","pastalover","True"
"ARossiPC","P@staL0v3r_Pr0duce!","False"
"priya.s@outlook.in","bollywoodfan","True"
"PSharmaAB","B0llyw00dF@n_Buyer#","False"
"hans.muller@web.de","mybike2022","False"
"HMullerES","MyB!ke2022_Electr0!","False"
"kim.chen@gmail.com","catloverkc","False"
"KChenMktg","C@tL0v3rKC!M@rket!ng","False"
"juan.perez@correos.es","mysafedog","False"
"JPerezSG","MyS@feD0g_Secur!ty#","False"
"olga.p@yandex.ru","siberianhusky","True"
"OPetrovaRDC","SiberianHusky!Returns24","False"
"sam.owusu@yahoo.com","techwiz21","True"
"SOwusuIT","T3chW!z21_R3t@il!IT","False"
"nadia.h@live.com","familyfirst","True"
"NHassanHR","F@m!lyF!rst_HR!2024","False"
"emi.okamura@docomo.ne.jp","greentea","True"
"EOkamuraMP","Gr33nTea!M3rchPl@n","False"
"chloe.m@yahoo.com","pianonotes","True"
"cmuller","PianoNotes#Music","False"
"hana.l@yahoo.com","moneywise","True"
"hlee","MoneyWise!Aid24","False"
"isaac.m@gmail.com","cleanwork","True"
"imensah","CleanWork#School","False"
"jasmine.w@outlook.com","poetryfan","True"
"jwong","PoetryFan!Lectur","False"
"olivia.w@email.com","DogMomLife","False"
"owilson","D0gM0mLif3!MedAssist!2023","False"
"lucas.m@web.com","RobotBuilder","False"
"lmiller","R0b0tBuild3r!BioEng_23#","False"
"emily.c@email.com","BookWorm","True"
"eclark","B00kW0rm!PatCoord_Secure","False"
"eva.mueller@gmx.de","mypetcat","True"
"emueller","MyP3tC@t2023!!","False"
"ben.davis@gmail.com","surfskate","True"
"bdavis","SurfSk@te_#2023","False"
"huong.nguyen@yahoo.com","phoenixrising","True"
"tnguyen","Ph03n!xR!s!ng#","False"
"noah.emt@hotmail.com","firstresponder","True"
"njohnson","F1rstR3sp0nder_EM!","False"
"dr.rachel@outlook.com","mindfulness","True"
"radams","MindfulNess!Psy@2024","False"
"davidchenphysics@outlook.com","stargazingfan","False"
"DChenProf","StargazingFan#2023","False"
"mariarcounselor@yahoo.com","miperrito","True"
"MRodriguezC","MiPerrito$2024","False"
"sophie.lib@protonmail.com","bookwormparis","False"
"SDuboisLib","BookWormParis#1","False"
"jamal.admissions@gmail.com","lagosboy","True"
"JAdebayoAdm","LagosBoy!2024","False"
"lena.schmidt.bio@web.de","naturelover","True"
"LSchmidtRes","NatureLover@Bio!","False"
"carlos.coach@hotmail.com","footballking","True"
"CSilvaCoach","FootballKing!BR24","False"
"olivia.green.dean@gmail.com","mygarden","True"
"OGreenDean","MyGarden#Blooms!","False"
"priya.registrar@yahoo.in","myfamily123","True"
"PSharmaReg","MyFamily!123Go","False"
"ben.carter.principal@gmail.com","surfcoast","True"
"BCarterPrin","SurfCoast!Oz24","False"
"elena.lang@mail.ru","mycatsam","True"
"EPetrovaLang","MyCatSam!Meow!","False"
"diego.art@gmail.com","creativemind","True"
"DRamirezArt","CreativeMind#2024","False"
"emily.advisor@outlook.ca","hikinggirl","True"
"EWongAdv","HikingGirl!2023CA","False"
"omar.hassan.hist@gmail.com","ancientegypt","True"
"OHassanHist","AncientEgypt!Pharaohs","False"
"chloe.sped@yahoo.ie","greenfields","True"
"CMartinSpEd","GreenFields!IE24","False"
"noah.data.edu@gmail.com","kpopfan","True"
"NKimData","KPopFan!Seoul2024","False"
"sofia.rossi.adm@libero.it","pastaforever","True"
"SRossiAdm","PastaForever!Italia","False"
"lucas.labtech@gmx.ch","mountainhike","False"
"LMullerLab","MountainHike!Alps24","False"
"isabella.teacher@sapo.pt","mydoglucky","True"
"ISantosPres","MyDogLucky!Pup2024","False"
"raj.patel.finance@gmail.com","cricketlover","True"
"RPatelCFO","CricketLover!IND24","False"
"anna.psych@outlook.se","fikaeveryday","True"
"ASvenssonPsy","FikaEveryDay!SWE","False"
"gabriel.phil@gmail.com","thinkbig","True"
"GDuboisLec","ThinkBig!Philosophy!","False"
"jessica.curriculum@yahoo.com.sg","foodieadventures","False"
"JLeeCurDev","FoodieAdventures!SG","False"
"mateo.maintenance@gmail.com","realmadrid","True"
"MGarciaMaint","RealMadrid!Hala!24","False"
"mariag.pm@gmail.com","mykidsaremyworld","True"
"mg001","MyK!dsAreMyW0rld_Pr0j3ct","False"
"liam.oconnell.elec@gmail.com","sparkyboy","True"
"loconnel","Sp@rkyB0y!_Electr!c","False"
"tomas.silva.fm@gmail.com","teamworkmakesitwork","False"
"tsilva","T3amW0rkM@k3sItW0rk_F0r3m@n","False"
"gao.wei.geo@qq.com","earthmover","True"
"gwei","3arthM0v3r!_G30Eng","False"
"isabelle.laurent.int@gmail.com","colorsandtextures","False"
"ilaurent","C0l0rs&T3xtur3s_IntD3s!gn","False"
"d.nkosi@mail.com","footballfanatic","True"
"dnkosi","F00tb@llF@n@t!c#","False"
"ana.silva@web.br","sambaqueen","True"
"asilva","S@mb@Qu3en!PT24","False"
"fatima.h@research.org","discoverypath","False"
"fhassan","D!sc0v3ryP@th_CRC","False"
"george.evans@epi.gov","datahunter","True"
"gevans","D@t@Hunt3r_Epi#","False"
"jessica.c@publichealth.org","communitycare","True"
"jchen","C0mmun!tyC@r3_PHN","False"
"david.m@mail.com","golfswing18","True"
"DMil456","GolfSwing18#BankCorp","False"
"sofia.g@webmail.com","bookworm23","True"
"SGar123","BookWorm23!Banking","False"
"kenji.t@techmail.com","gamermode","True"
"KTan567","GamerMode@ITBank24","False"
"fatima.z@hrmail.com","familyfirst","True"
"FZah890","FamilyFirst!HRBank","False"
"liam.o@mailme.com","irishpride","True"
"LOCon345","IrishPride#CompLiancE","False"
"isabella.r@emailbox.com","pastalover","True"
"IRos678","PastaLover!MktgBank","False"
"chen.w@datamail.com","codinggeek","True"
"CWei901","CodingGeek@DataBank23","False"
"ben.c@wealthmail.com","stockfanatic","False"
"BCar567","StockFanatic!Wealth24","False"
"chloe.d@riskmail.com","luckyseven","True"
"CDub890","LuckySeven!RiskBank","False"
"arjun.s@opsmail.com","cricketking","True"
"ASin123","CricketKing!OpsBank24","False"
"emily.w@devmail.com","javarocks","True"
"EWhi456","JavaRocks!DevBank2024","False"
"noah.k@secmail.com","secureme","True"
"NKim789","SecureMe!CyberBank_24","False"
"olivia.b@homemail.com","dreamhome","True"
"OBro123","DreamHome!Mortgage_23","False"
"samuel.g@investmail.com","bullmarket","True"
"SGre456","BullMarket!InvestBank","False"
"chloe.l@quantmail.com","numbersgame","True"
"CLee789","NumbersGame!QuantBank","False"
"daniel.w@treasury.com","cashflow","True"
"DWon123","CashFlow!Treasury2024","False"
"mia.s@prodmail.com","innovate22","True"
"MSch456","Innovate22!ProdMgmt","False"
"hiroshi.s@bizdev.com","newdeals","True"
"HSat789","NewDeals!BizDevBank_","False"
"grace.a@amlmail.com","detectfraud","False"
"GAde123","DetectFraud!AMLSecure","False"
"julian.f@privbank.com","elitelife","True"
"JFis456","EliteLife!PrivateBnk","False"
"lena.p@creditmail.com","goodscore","True"
"LPet789","GoodScore!Credit_24","False"
"carlos.r@planmail.com","futureproof","True"
"CRiv123","FutureProof!FinPlan","False"
"sophie.m@auditmail.com","checkitall","False"
"SMart456","CheckItAll!Audit_2024","False"
"noah.smith@protonmail.com","secureme","True"
"nsmith","SecureMe!Protect@24","False"
"oliver.d@email.ca","buildmaster","True"
"odavis","BuildMaster@SoftArch!","False"
"lily.m@data.com","datanerd","True"
"lmoore","DataNerd!Analyze#24","False"
"ben.h@email.io","uptimehero","False"
"bhall","UptimeHero!SRE_Ops!","False"
"william.k@solutions.com","solutionwiz","False"
"wking","SolutionWiz@Arch2024!","False"
"chloe.d@email.com","parislover","True"
"CDuboisVM5","ParisLover@2024!","False"
"jamal.a@email.com","soccerfan","True"
"JAdebayoWS6","SoccerFan#Abj789","False"
"liam.oc@email.com","guinnessguy","True"
"LOConIC8","GuinnessGuy$Irl!23","False"
"isabella.s@email.com","glittersparkle","True"
"ISantosBC9","GlitterSparkle!Bty$","False"
"raj.patel@email.com","cricketking","True"
"RPatelDHE10","CricketKing#Ind24","False"
"emily.w@email.com","beachbum","True"
"EWhiteAM11","BeachBum!2023AM#","False"
"mateo.g@email.com","gamingislife","True"
"MGarciaSA12","GamingIsLife!Xb0x@","False"
"lena.s@email.com","familyfirst","True"
"LSchmidtHRP13","FamilyFirst@HR#24","False"
"noah.kim@email.com","kdramaaddict","True"
"NKimOOP14","KdramaAddict!S0ul$","False"
"olivia.j@email.com","socialbutterfly","True"
"OJohnsonMA15","SocialButterfly!Mktg23","False"
"omar.h@email.com","mydogiscoot","False"
"OHassanPT16","MyDogIsCoot!Rx#","False"
"sarah.m@email.com","dreamstore","True"
"SMillerBO17","DreamStore!Boutique$","False"
"hiroshi.s@email.com","techgeek","True"
"HSatoESS18","TechGeek#JP24!","False"
"fatima.z@email.com","fashionista","True"
"FZahraAM19","Fashionista!Apparel$","False"
"chris.e@email.com","footballfan","True"
"CEvansRC20","FootballFan!Rtrn$","False"
"pooja.s@email.com","travelbug","True"
"PSinghSSA21","TravelBug!India23","False"
"axel.s@email.com","ikeafan","True"
"ASvenssonFSC22","IkeaFan!Sweden$","False"
"chloe.lee@email.com","healthylife","True"
"CLeePA23","HealthyLife!P_A#","False"
"igor.p@email.com","chessmaster","True"
"IPetrovSM24","ChessMaster!RUSS$","False"
"nina.w@email.com","teachergirl","True"
"NWilliamsRT25","TeacherGirl!Train#","False"
"aisha.khan88@gmail.com","cricketlover","True"
"akhan12","Cr1ck3tL0v3r!88","False"
"davidchen.dev@outlook.com","codingninja","True"
"dchen_dev","C0d!ngNinj@23","False"
"sarah.m.creative@outlook.com","artlover22","True"
"smiller_mkt","@rtL0v3r22!!","False"
"priya.s.data@yahoo.com","stargazing","True"
"psharma_ds","St@rg@zing_24","False"
"elena.hr@outlook.com","catmommy","True"
"epetrova_hr","C@tM0mmy#2023","False"
"omar.h.tech@gmail.com","techgeek77","True"
